"id","level","prompt","correct","distractor1","distractor2","distractor3"
"chemistry-l6-741","6","Which element did Friedrich Wöhler first synthesize artificially in 1828, disproving vitalism?","Urea","Ammonia","Methane","Acetylene"
"chemistry-l6-742","6","Who formulated the concept of electrochemistry and discovered electrolysis in the early 19th century?","Humphry Davy","Michael Faraday","Alessandro Volta","Luigi Galvani"
"chemistry-l6-743","6","Which scientist discovered the noble gases and won the Nobel Prize in Chemistry in 1904?","William Ramsay","Pierre Curie","Marie Curie","Ernest Rutherford"
"chemistry-l6-744","6","What was the primary flaw in the phlogiston theory that led to its abandonment?","It could not explain why some substances gained mass when burned","It was too complex to calculate","It did not account for temperature changes","It could not predict reaction rates"
"chemistry-l6-745","6","In what year did Amedeo Avogadro propose his law regarding gas molecules?","1811","1808","1815","1820"
"chemistry-l6-746","6","Which chemist developed the theory of covalent bonding in the 20th century?","Linus Pauling","Gilbert Newton Lewis","Walther Kossel","Johannes Stark"
"chemistry-l6-747","6","Who first isolated pure chlorine gas in 1810?","Humphry Davy","Joseph Gay-Lussac","Carl Wilhelm Scheele","Claude-Louis Berthollet"
"chemistry-l6-748","6","In what year was the concept of isomerism first described by Jöns Jacob Berzelius?","1827","1820","1835","1840"
"chemistry-l6-749","6","Which scientist proposed the octet rule for electron configuration?","Gilbert Newton Lewis","Niels Bohr","Linus Pauling","Max Planck"
"chemistry-l6-750","6","In what year did Joseph Gay-Lussac formulate his law of combining gas volumes?","1809","1805","1812","1815"
"chemistry-l6-751","6","Which element did Humphry Davy first isolate by electrolysis in 1808?","Potassium","Sodium","Calcium","Magnesium"
"chemistry-l6-752","6","Who proposed the concept of electronegativity in 1932?","Linus Pauling","Irving Langmuir","Walther Kossel","Johannes Stark"
"chemistry-l6-753","6","In what year did Marie Curie discover the element radium?","1898","1896","1900","1902"
"chemistry-l6-754","6","Which scientist first proposed the existence of atoms in ancient times?","Leucippus","Aristotle","Plato","Socrates"
"chemistry-l6-755","6","Who discovered the element fluorine in its free state in 1886?","Henri Moissan","Carl Wilhelm Scheele","Humphry Davy","Joseph Gay-Lussac"
"chemistry-l6-756","6","In what year did Svante Arrhenius propose his theory of ionization?","1887","1880","1890","1895"
"chemistry-l6-757","6","Which chemist developed the concept of chemical equivalents in the 19th century?","Jöns Jacob Berzelius","Friedrich Wöhler","Justus von Liebig","Charles Adolphe Wurtz"
"chemistry-l6-758","6","Who discovered the law of conservation of energy, which influenced chemical thermodynamics?","Julius Robert von Mayer","James Joule","Rudolf Clausius","Hermann von Helmholtz"
"chemistry-l6-759","6","In what year was the first synthetic dye, mauveine, created by William Henry Perkin?","1856","1850","1860","1865"
"chemistry-l6-760","6","Which scientist proposed the concept of valence in 1852?","Edward Frankland","August Kekulé","Jöns Jacob Berzelius","Hermann Kolbe"
"chemistry-l6-761","6","Who proposed the structure of benzene as a hexagonal ring in 1865?","August Kekulé","August Wilhelm von Hofmann","Charles Adolphe Wurtz","Edward Frankland"
"chemistry-l6-762","6","In what year did Robert Boyle publish his work on the spring of the air?","1660","1655","1665","1670"
"chemistry-l6-763","6","Which scientist developed the electrochemical series in the early 19th century?","Michael Faraday","Humphry Davy","Luigi Galvani","Alessandro Volta"
"chemistry-l6-764","6","Who discovered the law of definite proportions in 1799?","Joseph Proust","John Dalton","Antoine Lavoisier","Claude-Louis Berthollet"
"chemistry-l6-765","6","In what year did Fritz Haber develop the Haber process for nitrogen fixation?","1909","1905","1912","1915"
"chemistry-l6-766","6","Which element did Carl Wilhelm Scheele discover in 1774, though it was initially called 'fire air'?","Oxygen","Nitrogen","Chlorine","Fluorine"
"chemistry-l6-767","6","Who proposed the quantum mechanical model of the atom in 1926?","Erwin Schrödinger","Niels Bohr","Werner Heisenberg","Max Born"
"chemistry-l6-768","6","What is the smallest known stable atom by atomic radius?","Helium","Hydrogen","Lithium","Neon"
"chemistry-l6-769","6","Which chemical element has the lowest boiling point?","Helium","Hydrogen","Neon","Nitrogen"
"chemistry-l6-770","6","What is the highest oxidation state ever observed in a transition metal?","Plus 8","Plus 6","Plus 7","Plus 9"
"chemistry-l6-771","6","Which element holds the record for the most stable isotope?","Bismuth-209","Lead-207","Tellurium-130","Thorium-232"
"chemistry-l6-772","6","What is the record for the highest temperature achieved in a laboratory setting?","5.5 trillion Kelvin","2.3 trillion Kelvin","8.7 trillion Kelvin","1.2 trillion Kelvin"
"chemistry-l6-773","6","What is the highest density among all solid elements at standard conditions?","Osmium","Iridium","Platinum","Rhenium"
"chemistry-l6-774","6","Which noble gas has the highest boiling point?","Radon","Xenon","Krypton","Argon"
"chemistry-l6-775","6","What is the record for the most neutrons in a stable nucleus?","126","82","114","140"
"chemistry-l6-776","6","Which transition metal has the highest melting point?","Tungsten","Rhenium","Molybdenum","Vanadium"
"chemistry-l6-777","6","What is the largest organic molecule ever created in a laboratory?","Over 500 carbon atoms","Over 200 carbon atoms","Over 100 carbon atoms","Over 50 carbon atoms"
"chemistry-l6-778","6","Which element has the most naturally occurring isotopes?","Tin","Lead","Xenon","Molybdenum"
"chemistry-l6-779","6","What is the record atomic number for synthetically created elements?","118","120","116","122"
"chemistry-l6-780","6","Which halogen has the highest boiling point?","Iodine","Bromine","Chlorine","Fluorine"
"chemistry-l6-781","6","What is the highest electronegativity value on the Pauling scale?","3.98","4.10","3.44","3.16"
"chemistry-l6-782","6","Which chemical reaction produces the most heat per unit mass?","Hydrogen combustion","Thermite reaction","Acetylene combustion","Methane combustion"
"chemistry-l6-783","6","What is the record molecular weight for a discovered natural compound?","Over 100 million Daltons","Over 10 million Daltons","Over 1 million Daltons","Over 500,000 Daltons"
"chemistry-l6-784","6","Which element has the longest half-life among radioactive elements?","Tellurium-128","Thorium-232","Uranium-235","Potassium-40"
"chemistry-l6-785","6","What is the highest acidity pH value ever measured in laboratory conditions?","Below -12","Below -8","Below -5","Below -15"
"chemistry-l6-786","6","Which lanthanide has the highest melting point?","Cerium","Lanthanum","Lutetium","Yttrium"
"chemistry-l6-787","6","What is the record for the smallest bond length ever measured?","Less than 1 Angstrom","Around 2 Angstroms","Between 1-2 Angstroms","Around 3 Angstroms"
"chemistry-l6-788","6","Which nonmetal element has the highest electrical conductivity?","Graphene","Diamond","Silicon","Sulfur"
"chemistry-l6-789","6","What is the highest number of electrons that can occupy the d subshell?","10","14","6","18"
"chemistry-l6-790","6","Which alkali metal has the lowest density?","Lithium","Sodium","Potassium","Rubidium"
"chemistry-l6-791","6","What is the record for the highest coordination number in a complex ion?","12","8","10","14"
"chemistry-l6-792","6","Which element has the highest ionization energy?","Helium","Neon","Fluorine","Argon"
"chemistry-l6-793","6","What is the largest unit cell volume among all crystals?","Over 1 million cubic Angstroms","Over 10,000 cubic Angstroms","Over 100,000 cubic Angstroms","Over 500,000 cubic Angstroms"
"chemistry-l6-794","6","Which transition metal has the lowest melting point?","Mercury","Manganese","Cobalt","Nickel"
"chemistry-l6-795","6","What is the record molecular weight of a protein discovered to date?","Over 1 million Daltons","Over 500,000 Daltons","Over 100,000 Daltons","Over 50,000 Daltons"
"chemistry-l6-796","6","Which element displays the most stable diatomic molecule?","Hydrogen","Nitrogen","Oxygen","Fluorine"
"chemistry-l6-797","6","What is the highest electron affinity value among all elements?","Chlorine","Fluorine","Bromine","Iodine"
"chemistry-l6-798","6","Which inner transition metal has the highest melting point?","Thorium","Cerium","Uranium","Plutonium"
"chemistry-l6-799","6","What is the record for the longest carbon chain in an alkane discovered?","Over 400 carbons","Over 200 carbons","Over 100 carbons","Over 50 carbons"
"chemistry-l6-800","6","Which element has the most unpaired electrons in its ground state?","Chromium","Iron","Manganese","Cobalt"
"chemistry-l6-801","6","What is the highest valence state ever observed in a main group element?","Plus 8","Plus 6","Plus 7","Plus 9"
"chemistry-l6-802","6","Which crystalline material has the lowest density?","Aerogel","Foam metal","Pumice","Cork"
"chemistry-l6-803","6","What is the record for the most complex organic molecule synthesized?","Over 100 stereocenters","Over 50 stereocenters","Over 30 stereocenters","Over 20 stereocenters"
"chemistry-l6-804","6","Which element exhibits the greatest number of oxidation states?","Osmium","Iron","Vanadium","Manganese"
"chemistry-l6-805","6","What is the highest pressure ever achieved in a chemistry laboratory?","Over 500 GPa","Over 200 GPa","Over 100 GPa","Over 50 GPa"
"chemistry-l6-806","6","Which chemist won the Nobel Prize in Chemistry twice, in different centuries?","Marie Curie","Linus Pauling","Frederick Sanger","John Bardeen"
"chemistry-l6-807","6","What is the nationality of Dmitri Mendeleev, who created the periodic table?","Russian","German","Swedish","Polish"
"chemistry-l6-808","6","In what year did Antoine Lavoisier establish the law of conservation of mass?","1785","1775","1795","1765"
"chemistry-l6-809","6","Which chemist discovered the electron and won the Nobel Prize in Physics in 1906?","J.J. Thomson","Ernest Rutherford","Niels Bohr","Max Planck"
"chemistry-l6-810","6","What element did Marie Curie discover alongside Pierre Curie?","Radium","Polonium","Thorium","Uranium"
"chemistry-l6-811","6","Which scientist proposed the atomic theory in the early 19th century?","John Dalton","Robert Boyle","Isaac Newton","Johann Döbereiner"
"chemistry-l6-812","6","What nationality was Ernest Rutherford, famous for the nuclear model of the atom?","New Zealand","British","Canadian","Australian"
"chemistry-l6-813","6","What did Robert Boyle contribute to the study of gases in the 17th century?","Boyle's Law","Charles's Law","Gay-Lussac's Law","Avogadro's Law"
"chemistry-l6-814","6","Which scientist is credited with discovering the nucleus of the atom?","Ernest Rutherford","J.J. Thomson","Niels Bohr","Max Planck"
"chemistry-l6-815","6","In what year was the Periodic Table of Elements published by Mendeleev?","1869","1859","1879","1889"
"chemistry-l6-816","6","Which chemist discovered hydrogen gas and named it?","Henry Cavendish","Joseph Priestley","Antoine Lavoisier","Carl Wilhelm Scheele"
"chemistry-l6-817","6","What is the nationality of Linus Pauling, a two-time Nobel Prize winner?","American","German","British","Canadian"
"chemistry-l6-818","6","Which scientist discovered the law of octaves in the periodic table?","Johann Döbereiner","Alexandre-Émile Béguyer de Chancourtois","Julius Lothar Meyer","Dmitri Mendeleev"
"chemistry-l6-819","6","Which chemist formulated the law of definite proportions?","Joseph Proust","John Dalton","Antoine Lavoisier","Carl Wilhelm Scheele"
